time_stamp,trip_id,depart_airport,return_airport,depart_date,return_date,total_cost,depart_datetime,depart_duration,depart_stops,return_datetime,return_duration,return_stops,days_before_purchase
2022-07-06 10:51:17,LAX-ORD-12/29/2022-01/02/2023,LAX,ORD,12/29/2022,01/02/2023,591,2022-12-29 15:25:00,240,0,2023-01-02 09:50:00,410,1,175
2022-07-06 10:52:18,LAX-ORD-01/05/2023-01/09/2023,LAX,ORD,01/05/2023,01/09/2023,471,2023-01-05 11:40:00,245,0,2023-01-09 22:00:00,271,0,182
2022-07-06 10:53:28,SFO-IAD-07/07/2022-07/11/2022,SFO,IAD,07/07/2022,07/11/2022,800,2022-07-07 13:29:00,471,1,2022-07-11 17:30:00,483,1,0
2022-07-06 10:54:24,SFO-IAD-07/14/2022-07/18/2022,SFO,IAD,07/14/2022,07/18/2022,979,2022-07-14 05:35:00,495,1,2022-07-18 17:30:00,483,1,7
2022-07-06 10:55:25,SFO-IAD-07/21/2022-07/25/2022,SFO,IAD,07/21/2022,07/25/2022,908,2022-07-21 07:00:00,310,0,2022-07-25 16:10:00,355,0,14
2022-07-06 10:56:18,SFO-IAD-07/28/2022-08/01/2022,SFO,IAD,07/28/2022,08/01/2022,838,2022-07-28 07:00:00,310,0,2022-08-01 16:10:00,355,0,21
2022-07-06 10:57:11,SFO-IAD-08/04/2022-08/08/2022,SFO,IAD,08/04/2022,08/08/2022,838,2022-08-04 07:00:00,310,0,2022-08-08 16:10:00,355,0,28
2022-07-06 10:58:07,SFO-IAD-08/11/2022-08/15/2022,SFO,IAD,08/11/2022,08/15/2022,896,2022-08-11 13:29:00,471,1,2022-08-15 16:10:00,355,0,35
2022-07-06 10:59:06,SFO-IAD-08/18/2022-08/22/2022,SFO,IAD,08/18/2022,08/22/2022,879,2022-08-18 23:48:00,582,1,2022-08-22 17:30:00,497,1,42
2022-07-06 11:00:02,SFO-IAD-08/25/2022-08/29/2022,SFO,IAD,08/25/2022,08/29/2022,615,2022-08-25 07:00:00,310,0,2022-08-29 17:30:00,497,1,49
2022-07-06 11:00:57,SFO-IAD-09/01/2022-09/05/2022,SFO,IAD,09/01/2022,09/05/2022,788,2022-09-01 07:00:00,310,0,2022-09-05 16:10:00,355,0,56
2022-07-06 11:01:52,SFO-IAD-09/08/2022-09/12/2022,SFO,IAD,09/08/2022,09/12/2022,433,2022-09-08 13:41:00,431,1,2022-09-12 11:20:00,515,1,63
2022-07-06 11:02:48,SFO-IAD-09/15/2022-09/19/2022,SFO,IAD,09/15/2022,09/19/2022,465,2022-09-15 07:00:00,300,0,2022-09-19 13:35:00,523,1,70
2022-07-06 11:03:43,SFO-IAD-09/22/2022-09/26/2022,SFO,IAD,09/22/2022,09/26/2022,513,2022-09-22 13:41:00,431,1,2022-09-26 13:35:00,623,1,77
2022-07-06 11:04:43,SFO-IAD-09/29/2022-10/03/2022,SFO,IAD,09/29/2022,10/03/2022,465,2022-09-29 23:55:00,451,1,2022-10-03 16:00:00,349,0,84
2022-07-06 11:05:41,SFO-IAD-10/06/2022-10/10/2022,SFO,IAD,10/06/2022,10/10/2022,537,2022-10-06 23:40:00,459,1,2022-10-10 16:05:00,360,0,91
2022-07-06 11:06:37,SFO-IAD-10/13/2022-10/17/2022,SFO,IAD,10/13/2022,10/17/2022,498,2022-10-13 07:00:00,300,0,2022-10-17 16:05:00,360,0,98
